areaId,ms_x,ms_y,RU5,RU6,RU9,RU11,RU12
1,-3.27217,10.3276,-60.3723,-105,-105,-105,-105
1,-2.77217,10.3276,-47.8326,-105,-105,-105,-105
1,-2.27217,10.3276,-46.8786,-104.0205,-105,-105,-105
1,-1.77217,10.3276,-40.8648,-82.1943,-105,-105,-105
1,-1.27217,10.3276,-28.8597,-105,-105,-105,-105
1,-0.772169,10.3276,-56.3661,-92.2722,-105,-105,-105
1,-0.272169,10.3276,-51.6657,-87.4341,-105,-105,-105
1,-7.77217,10.8276,-67.8876,-105,-105,-105,-105
1,-7.27217,10.8276,-39.6627,-105,-105,-105,-105
1,-6.77217,10.8276,-47.3046,-105,-105,-105,-105
1,-6.27217,10.8276,-36.0012,-105,-105,-105,-105
1,-5.77217,10.8276,-64.4313,-105,-105,-105,-105
1,-5.27217,10.8276,-47.7303,-105,-105,-105,-105
1,-4.77217,10.8276,-51.9558,-105,-105,-105,-105
1,-4.27217,10.8276,-53.6022,-105,-105,-105,-105
1,-3.77217,10.8276,-42.1068,-105,-105,-105,-105
1,-3.27217,10.8276,-55.9125,-105,-105,-105,-105
1,-2.77217,10.8276,-52.9581,-105,-105,-105,-105
1,-2.27217,10.8276,-72.5895,-105,-105,-105,-105
1,-1.77217,10.8276,-84.9792,-101.6808,-105,-105,-105
1,-1.27217,10.8276,-36.6501,-103.9011,-105,-105,-105
1,-0.772169,10.8276,-63.9675,-105,-105,-105,-105
1,-0.272169,10.8276,-60.4119,-105,-105,-105,-105
1,-7.77217,11.3276,-66.8544,-105,-105,-105,-105
1,-7.27217,11.3276,-47.6631,-105,-105,-105,-105
1,-6.77217,11.3276,-55.3338,-105,-105,-105,-105
1,-6.27217,11.3276,-40.8219,-105,-105,-105,-105
1,-5.77217,11.3276,-39.5079,-105,-105,-105,-105
1,-5.27217,11.3276,-55.9845,-105,-105,-105,-105
1,-4.77217,11.3276,-73.0692,-105,-105,-105,-105
1,-4.27217,11.3276,-35.6745,-105,-105,-105,-105
1,-3.77217,11.3276,-51.3969,-105,-105,-105,-105
1,-3.27217,11.3276,-54.3066,-105,-105,-105,-105
1,-2.77217,11.3276,-82.4574,-105,-105,-105,-105
1,-2.27217,11.3276,-60.5157,-103.6437,-105,-105,-105
1,-1.77217,11.3276,-46.4529,-105,-105,-105,-105
1,-1.27217,11.3276,-59.0016,-105,-105,-105,-105
1,-0.772169,11.3276,-64.9167,-105,-105,-105,-105
1,-0.272169,11.3276,-75.1059,-105,-105,-105,-105
1,-7.77217,11.8276,-48.9939,-105,-105,-105,-105
1,-7.27217,11.8276,-56.3646,-105,-105,-105,-105
1,-6.77217,11.8276,-43.0605,-105,-105,-105,-105
1,-6.27217,11.8276,-47.6415,-105,-105,-105,-105
1,-5.77217,11.8276,-46.3515,-105,-105,-105,-105
1,-5.27217,11.8276,-69.5946,-105,-105,-105,-105
1,-4.77217,11.8276,-47.8563,-105,-105,-105,-105
1,-4.27217,11.8276,-34.707,-105,-105,-105,-105
1,-3.77217,11.8276,-45.0297,-105,-105,-105,-105
1,-3.27217,11.8276,-60.0246,-105,-105,-105,-105
1,-2.77217,11.8276,-43.5855,-105,-105,-105,-105
1,-2.27217,11.8276,-76.6302,-84.2334,-105,-105,-105
1,-1.77217,11.8276,-55.6317,-105,-105,-105,-105
1,-1.27217,11.8276,-59.4057,-105,-105,-105,-105
1,-0.772169,11.8276,-71.6154,-105,-105,-105,-105
1,-0.272169,11.8276,-82.2621,-93.756,-105,-105,-105
1,-7.77217,12.3276,-33.1119,-105,-105,-105,-105
1,-7.27217,12.3276,-62.2833,-105,-105,-105,-105
1,-6.77217,12.3276,-37.8222,-105,-105,-105,-105
1,-6.27217,12.3276,-34.0971,-105,-105,-105,-105
1,-5.77217,12.3276,-62.4423,-105,-105,-105,-105
1,-5.27217,12.3276,-77.3055,-105,-105,-105,-105
1,-4.77217,12.3276,-54.723,-105,-105,-105,-105
1,-4.27217,12.3276,-72.7266,-105,-105,-105,-105
1,-3.77217,12.3276,-67.7154,-104.1645,-105,-105,-105
1,-3.27217,12.3276,-44.2584,-105,-105,-105,-105
1,-2.77217,12.3276,-52.0164,-100.1265,-105,-105,-105
1,-2.27217,12.3276,-48.6366,-100.1865,-105,-105,-105
1,-1.77217,12.3276,-69.6498,-105,-105,-105,-105
1,-1.27217,12.3276,-64.1904,-95.0097,-105,-105,-105
1,-0.772169,12.3276,-76.056,-105,-105,-105,-105
1,-0.272169,12.3276,-59.4324,-95.6172,-105,-105,-105
2,0.0471975,0.103936,-23.7096,-51.4719,-105,-105,-105
2,0.547198,0.103936,-6.3531,-53.1459,-105,-105,-105
2,1.0472,0.103936,-19.971,-50.4456,-105,-105,-105
2,1.5472,0.103936,-13.0596,-54.3846,-105,-105,-105
2,2.0472,0.103936,-47.6181,-58.527,-105,-105,-105
2,0.0471975,0.603936,-45.1488,-58.7583,-105,-105,-105
2,0.547198,0.603936,-41.0019,-54.1239,-105,-105,-105
2,1.0472,0.603936,-22.5909,-79.8927,-105,-105,-105
2,1.5472,0.603936,-22.2633,-85.9197,-105,-105,-105
2,2.0472,0.603936,-20.4582,-39.5754,-105,-105,-105
2,0.0471975,1.10394,-15.3258,-48.8472,-105,-105,-105
2,0.547198,1.10394,-48.8835,-79.3623,-105,-105,-105
2,1.0472,1.10394,-23.1564,-48.4302,-105,-105,-105
2,1.5472,1.10394,-41.5077,-53.7462,-105,-105,-105
2,2.0472,1.10394,-10.3782,-35.2194,-105,-105,-105
2,0.0471975,1.60394,-24.4173,-79.5459,-105,-105,-105
2,0.547198,1.60394,-29.6403,-40.0338,-105,-105,-105
2,1.0472,1.60394,-15.4626,-38.022,-105,-105,-105
2,1.5472,1.60394,-41.6565,-75.6534,-105,-105,-105
2,2.0472,1.60394,-40.3416,-34.575,-105,-105,-105
2,0.0471975,2.10394,-28.2549,-64.9611,-105,-105,-105
2,0.547198,2.10394,-43.0773,-23.967,-105,-105,-105
2,1.0472,2.10394,-10.8813,-33.9231,-105,-105,-105
2,1.5472,2.10394,-29.3373,-56.2545,-105,-105,-105
2,2.0472,2.10394,-29.8605,-64.2426,-105,-105,-105
2,0.0471975,2.60394,-56.9325,-54.7017,-105,-105,-105
2,0.547198,2.60394,-60.6918,-39.3885,-105,-105,-105
2,1.0472,2.60394,-25.9068,-44.8014,-105,-105,-105
2,1.5472,2.60394,-10.2612,-65.3802,-105,-105,-105
2,2.0472,2.60394,-17.9178,-34.6326,-105,-105,-105
2,0.0471975,3.10394,-8.9646,-72.732,-105,-105,-105
2,0.547198,3.10394,-15.7635,-43.1229,-105,-105,-105
2,1.0472,3.10394,-77.6472,-41.2083,-105,-105,-105
2,1.5472,3.10394,-39.9351,-103.2468,-105,-105,-105
2,2.0472,3.10394,-7.5183,-38.382,-105,-105,-105
2,0.0471975,3.60394,-4.5186,-32.1207,-105,-105,-105
2,0.547198,3.60394,-11.5671,-46.6797,-105,-105,-105
2,1.0472,3.60394,-15.1989,-38.9766,-105,-105,-105
2,1.5472,3.60394,-22.0689,-59.6304,-105,-105,-105
2,2.0472,3.60394,-16.6587,-48.9984,-105,-105,-105
2,0.0471975,4.10394,-4.5597,-41.8578,-105,-105,-105
2,0.547198,4.10394,-45.1674,-35.874,-105,-105,-105
2,1.0472,4.10394,-13.4391,-62.1903,-105,-105,-105
2,1.5472,4.10394,-38.25,-45.3495,-105,-105,-105
2,2.0472,4.10394,-13.3143,-51.7167,-105,-105,-105
2,0.0471975,4.60394,-23.7243,-72.1608,-105,-105,-105
2,0.547198,4.60394,-16.5537,-61.8321,-105,-105,-105
2,1.0472,4.60394,-13.917,-61.7064,-105,-105,-105
2,1.5472,4.60394,-17.7609,-33.7764,-105,-105,-105
2,2.0472,4.60394,-75.4146,-44.7804,-105,-105,-105
2,0.0471975,5.10394,-3.6816,-57.993,-105,-105,-105
2,0.547198,5.10394,-10.5732,-28.401,-105,-105,-105
2,1.0472,5.10394,-31.1313,-78.1743,-105,-105,-105
2,1.5472,5.10394,-39.0726,-39.7434,-105,-105,-105
2,2.0472,5.10394,-19.3158,-39.6744,-105,-105,-105
2,0.0471975,5.60394,-18.4248,-40.5255,-105,-105,-105
2,0.547198,5.60394,-15.8442,-44.9163,-105,-105,-105
2,1.0472,5.60394,-3.7734,-44.1597,-105,-105,-105
2,1.5472,5.60394,-8.985,-50.0985,-105,-105,-105
2,2.0472,5.60394,-18.9609,-44.9187,-105,-105,-105
2,0.0471975,6.10394,-21.0147,-61.6338,-105,-105,-105
2,0.547198,6.10394,-15.702,-37.8069,-105,-105,-105
2,1.0472,6.10394,-35.7186,-42.4212,-105,-105,-105
2,1.5472,6.10394,-47.6496,-83.3619,-105,-105,-105
2,2.0472,6.10394,-20.8059,-69.7305,-105,-105,-105
2,0.0471975,6.60394,-19.8018,-76.023,-105,-105,-105
2,0.547198,6.60394,-13.6752,-33.1308,-105,-105,-105
2,1.0472,6.60394,-13.3533,-49.7184,-105,-105,-105
2,1.5472,6.60394,-15.8415,-78.8541,-105,-105,-105
2,2.0472,6.60394,-15.3285,-69.618,-105,-105,-105
2,0.0471975,7.10394,-9.0876,-87.8196,-105,-105,-105
2,0.547198,7.10394,-17.2434,-53.5479,-105,-105,-105
2,1.0472,7.10394,-20.1696,-44.5017,-105,-105,-105
2,1.5472,7.10394,-25.2798,-78.3747,-105,-105,-105
2,2.0472,7.10394,-18.8571,-69.9915,-105,-105,-105
2,0.0471975,7.60394,-14.1582,-62.4042,-105,-105,-105
2,0.547198,7.60394,-3.0153,-26.6283,-105,-105,-105
2,1.0472,7.60394,-53.9295,-42.4881,-105,-105,-105
2,1.5472,7.60394,-41.8179,-50.5986,-105,-105,-105
2,2.0472,7.60394,-18.8082,-37.3983,-105,-105,-105
2,0.0471975,8.10394,-5.5545,-61.0044,-105,-105,-105
2,0.547198,8.10394,-18.7239,-44.6454,-105,-105,-105
2,1.0472,8.10394,-12.4806,-64.6353,-105,-105,-105
2,1.5472,8.10394,-21.1344,-80.6727,-105,-105,-105
2,2.0472,8.10394,-22.1556,-23.7291,-105,-105,-105
2,0.0471975,8.60394,-6.7326,-40.9371,-105,-105,-105
2,0.547198,8.60394,-13.1787,-34.137,-105,-105,-105
2,1.0472,8.60394,-11.493,-48.8475,-105,-105,-105
2,1.5472,8.60394,-7.2339,-41.91,-105,-105,-105
2,2.0472,8.60394,-32.946,-46.9995,-105,-105,-105
2,0.0471975,9.10394,-5.9673,-53.2944,-105,-105,-105
2,0.547198,9.10394,-38.7543,-68.3379,-105,-105,-105
2,1.0472,9.10394,-21.6684,-67.3863,-105,-105,-105
2,1.5472,9.10394,-37.9839,-65.619,-105,-105,-105
2,2.0472,9.10394,-30.7506,-32.6157,-105,-105,-105
2,0.0471975,9.60394,-23.5125,-46.6875,-105,-105,-105
2,0.547198,9.60394,-46.89,-45.4848,-105,-105,-105
2,1.0472,9.60394,-18.4908,-45.1263,-105,-105,-105
2,1.5472,9.60394,-12.9138,-36.8586,-105,-105,-105
2,2.0472,9.60394,-20.8809,-44.8752,-105,-105,-105
2,0.0471975,10.1039,-25.278,-64.0926,-105,-105,-105
2,0.547198,10.1039,-30.8256,-62.2077,-105,-105,-105
2,1.0472,10.1039,-14.5947,-43.5522,-105,-105,-105
2,1.5472,10.1039,-31.0692,-32.5488,-105,-105,-105
2,2.0472,10.1039,-25.3134,-65.9352,-105,-105,-105
2,0.0471975,10.6039,-61.6317,-49.1403,-105,-105,-105
2,0.547198,10.6039,-33.0597,-79.1055,-105,-105,-105
2,1.0472,10.6039,-21.0675,-44.91,-105,-105,-105
2,1.5472,10.6039,-44.8032,-64.335,-105,-105,-105
2,2.0472,10.6039,-44.9826,-53.6832,-105,-105,-105
2,0.0471975,11.1039,-32.3145,-50.0814,-105,-105,-105
2,0.547198,11.1039,-52.9422,-53.4171,-105,-105,-105
2,1.0472,11.1039,-22.9998,-56.5992,-105,-105,-105
2,1.5472,11.1039,-29.7078,-64.3185,-105,-105,-105
2,2.0472,11.1039,-11.8566,-45.4026,-105,-105,-105
2,0.0471975,11.6039,-39.8661,-77.7042,-105,-105,-105
2,0.547198,11.6039,-62.2737,-81.7608,-105,-105,-105
2,1.0472,11.6039,-19.5216,-43.8627,-105,-105,-105
2,1.5472,11.6039,-23.235,-55.6542,-105,-105,-105
2,2.0472,11.6039,-39.7572,-41.1645,-105,-105,-105
2,0.0471975,12.1039,-24.3246,-56.4162,-105,-105,-105
2,0.547198,12.1039,-15.2694,-71.5617,-105,-105,-105
2,1.0472,12.1039,-16.404,-52.977,-105,-105,-105
2,1.5472,12.1039,-35.3799,-63.6432,-105,-105,-105
2,2.0472,12.1039,-30.636,-54.7518,-105,-105,-105
2,0.0471975,12.6039,-34.7796,-66.2721,-105,-105,-105
2,0.547198,12.6039,-21.3915,-68.3922,-105,-105,-105
2,1.0472,12.6039,-22.3377,-68.9895,-105,-105,-105
2,1.5472,12.6039,-90.8331,-62.391,-105,-105,-105
2,2.0472,12.6039,-75.9126,-37.3257,-105,-105,-105
2,0.0471975,13.1039,-97.2855,-59.5386,-105,-105,-105
2,0.547198,13.1039,-35.1996,-65.2734,-105,-105,-105
2,1.0472,13.1039,-23.6619,-58.7109,-105,-105,-105
2,1.5472,13.1039,-53.2095,-54.3186,-105,-105,-105
2,2.0472,13.1039,-48.9894,-53.1459,-105,-105,-105
2,0.0471975,13.6039,-37.7499,-40.8654,-105,-105,-105
2,0.547198,13.6039,-39.5571,-105,-105,-105,-105
2,1.0472,13.6039,-29.6544,-61.5675,-105,-105,-105
2,1.5472,13.6039,-38.46,-71.8767,-105,-105,-105
2,2.0472,13.6039,-36.0144,-36.2337,-105,-105,-105
2,0.0471975,14.1039,-51.4209,-58.1661,-105,-105,-105
2,0.547198,14.1039,-46.7511,-48.6855,-105,-105,-105
2,1.0472,14.1039,-40.7448,-69.459,-105,-105,-105
2,1.5472,14.1039,-16.5456,-48.0801,-105,-105,-105
2,2.0472,14.1039,-56.1732,-69.6219,-105,-105,-105
2,0.0471975,14.6039,-23.6784,-76.6485,-105,-105,-105
2,0.547198,14.6039,-33.7779,-51.729,-105,-105,-105
2,1.0472,14.6039,-39.6396,-54.7455,-105,-105,-105
2,1.5472,14.6039,-22.5768,-47.6454,-105,-105,-105
2,2.0472,14.6039,-82.8567,-56.5761,-105,-105,-105
2,0.0471975,15.1039,-23.9943,-60.5145,-105,-105,-105
2,0.547198,15.1039,-35.9226,-86.4654,-105,-105,-105
2,1.0472,15.1039,-45.1239,-59.1915,-105,-105,-105
2,1.5472,15.1039,-39.9039,-94.0263,-105,-105,-105
2,2.0472,15.1039,-24.9984,-67.1517,-105,-105,-105
2,0.0471975,15.6039,-83.5416,-46.4439,-105,-105,-105
2,0.547198,15.6039,-43.1637,-38.7813,-105,-105,-105
2,1.0472,15.6039,-13.9551,-57.156,-105,-105,-105
2,1.5472,15.6039,-65.7963,-45.4287,-105,-105,-105
2,2.0472,15.6039,-65.3919,-75.0795,-105,-105,-105
2,0.0471975,16.1039,-20.6193,-44.2506,-105,-105,-105
2,0.547198,16.1039,-53.4942,-35.5767,-105,-105,-105
2,1.0472,16.1039,-34.1289,-63.7296,-105,-105,-105
2,1.5472,16.1039,-33.9,-54.9078,-105,-105,-105
2,2.0472,16.1039,-29.3901,-30.336,-105,-105,-105
2,0.0471975,16.6039,-45.8058,-64.7451,-105,-105,-105
2,0.547198,16.6039,-29.3028,-46.9731,-105,-105,-105
2,1.0472,16.6039,-51.8211,-82.4826,-105,-105,-105
2,1.5472,16.6039,-46.3521,-61.8282,-105,-105,-105
2,2.0472,16.6039,-62.7489,-23.5056,-105,-105,-105
2,0.0471975,17.1039,-44.0046,-60.3534,-105,-105,-105
2,0.547198,17.1039,-26.661,-45.3243,-105,-105,-105
2,1.0472,17.1039,-30.3453,-47.5659,-105,-105,-105
2,1.5472,17.1039,-25.3548,-67.4685,-105,-105,-105
2,2.0472,17.1039,-29.8521,-31.0314,-105,-105,-105
2,0.0471975,17.6039,-21.4695,-39.9078,-105,-105,-105
2,0.547198,17.6039,-49.9749,-34.9323,-105,-105,-105
2,1.0472,17.6039,-40.9074,-39.5361,-105,-105,-105
2,1.5472,17.6039,-41.3193,-39.4329,-105,-105,-105
2,2.0472,17.6039,-31.9512,-80.7897,-105,-105,-105
2,0.0471975,18.1039,-35.4852,-36.2769,-105,-105,-105
2,0.547198,18.1039,-30.6744,-58.1253,-105,-105,-105
2,1.0472,18.1039,-49.3311,-46.8543,-105,-105,-105
2,1.5472,18.1039,-36.3528,-60.7566,-105,-105,-105
2,2.0472,18.1039,-89.4279,-49.6845,-105,-105,-105
2,0.0471975,18.6039,-38.3475,-85.0344,-105,-105,-105
2,0.547198,18.6039,-48.5085,-64.2615,-105,-105,-105
2,1.0472,18.6039,-29.5983,-105,-105,-105,-105
2,1.5472,18.6039,-52.0722,-64.5717,-105,-105,-105
2,2.0472,18.6039,-80.6985,-62.1681,-105,-105,-105
2,0.0471975,19.1039,-53.874,-57.0993,-105,-105,-105
2,0.547198,19.1039,-64.9518,-37.0269,-105,-105,-105
